attendance_id,employee_id,attendance_month,working_days,present_days,absent_days,late_days,leave_days,attendance_rate
4084,1871,2024-08-01,21,19,0,1,2,90.48
4085,1871,2024-09-01,20,18,2,3,0,90.0
4086,1871,2024-10-01,22,21,0,2,1,95.45
4087,1871,2024-11-01,22,22,0,1,0,100.0
4088,1872,2024-06-01,21,19,1,0,1,90.48
4089,1872,2024-07-01,22,21,0,4,1,95.45
4090,1872,2024-08-01,22,20,2,2,0,90.91
4091,1872,2024-09-01,22,21,1,0,0,95.45
4092,1872,2024-10-01,20,18,0,1,2,90.0
4093,1872,2024-11-01,21,21,0,3,0,100.0
4094,1873,2024-06-01,20,20,0,2,0,100.0
4095,1873,2024-07-01,21,19,0,0,2,90.48
4096,1873,2024-08-01,20,18,1,1,1,90.0
4097,1873,2024-09-01,22,20,0,2,2,90.91
4098,1873,2024-10-01,20,18,1,4,1,90.0
4099,1873,2024-11-01,23,23,0,2,0,100.0
4100,1874,2024-06-01,21,20,1,1,0,95.24
4101,1874,2024-07-01,21,17,4,2,0,80.95
4102,1874,2024-08-01,20,20,0,1,0,100.0
4103,1874,2024-09-01,21,19,2,1,0,90.48
4104,1874,2024-10-01,21,19,2,1,0,90.48
4105,1874,2024-11-01,21,21,0,3,0,100.0
4106,1875,2024-06-01,22,16,5,1,1,72.73
4107,1875,2024-07-01,21,20,0,2,1,95.24
4108,1875,2024-08-01,20,18,2,1,0,90.0
4109,1875,2024-09-01,20,13,7,1,0,65.0
4110,1875,2024-10-01,22,20,0,0,2,90.91
4111,1875,2024-11-01,21,15,6,0,0,71.43
4112,1877,2024-06-01,22,21,1,2,0,95.45
4113,1877,2024-07-01,20,19,0,0,1,95.0
4114,1877,2024-08-01,23,23,0,0,0,100.0
4115,1877,2024-09-01,20,20,0,2,0,100.0
4116,1877,2024-10-01,20,18,2,4,0,90.0
4117,1877,2024-11-01,22,19,3,1,0,86.36
4118,1878,2024-06-01,21,19,2,0,0,90.48
4119,1878,2024-07-01,21,19,0,1,2,90.48
4120,1878,2024-08-01,22,20,2,2,0,90.91
4121,1878,2024-09-01,21,20,1,1,0,95.24
4122,1878,2024-10-01,21,20,0,0,1,95.24
4123,1878,2024-11-01,23,23,0,0,0,100.0
4124,1880,2024-06-01,22,22,0,0,0,100.0
4125,1880,2024-07-01,22,20,0,2,2,90.91
4126,1880,2024-08-01,21,19,0,0,2,90.48
4127,1880,2024-09-01,22,22,0,2,0,100.0
4128,1880,2024-10-01,20,18,0,2,2,90.0
4129,1880,2024-11-01,20,18,1,4,1,90.0
4130,1881,2024-06-01,20,20,0,0,0,100.0
4131,1881,2024-07-01,20,19,1,0,0,95.0
4132,1881,2024-08-01,23,23,0,2,0,100.0
4133,1881,2024-09-01,20,20,0,4,0,100.0
4134,1881,2024-10-01,21,20,0,2,1,95.24
4135,1881,2024-11-01,23,21,0,0,2,91.3
4136,1882,2024-06-01,20,20,0,1,0,100.0
4137,1882,2024-07-01,23,22,1,4,0,95.65
4138,1882,2024-08-01,21,21,0,1,0,100.0
4139,1882,2024-09-01,20,18,1,3,1,90.0
4140,1882,2024-10-01,22,20,1,4,1,90.91
4141,1882,2024-11-01,20,19,0,0,1,95.0
4142,1883,2024-06-01,21,19,1,2,1,90.48
4143,1883,2024-07-01,20,20,0,4,0,100.0
4144,1883,2024-08-01,23,23,0,1,0,100.0
4145,1883,2024-09-01,22,20,1,0,1,90.91
4146,1883,2024-10-01,23,23,0,4,0,100.0
4147,1883,2024-11-01,23,21,1,4,1,91.3
4148,1884,2024-06-01,23,21,2,0,0,91.3
4149,1884,2024-07-01,21,21,0,2,0,100.0
4150,1884,2024-08-01,22,19,3,3,0,86.36
4151,1884,2024-09-01,20,19,0,2,1,95.0
4152,1884,2024-10-01,22,22,0,3,0,100.0
4153,1884,2024-11-01,21,19,1,4,1,90.48
4154,1885,2024-06-01,20,20,0,0,0,100.0
4155,1885,2024-07-01,22,20,0,4,2,90.91
4156,1885,2024-08-01,21,19,2,2,0,90.48
4157,1885,2024-09-01,23,22,0,3,1,95.65
4158,1885,2024-10-01,22,21,0,0,1,95.45
4159,1885,2024-11-01,23,23,0,3,0,100.0
4160,1886,2024-06-01,20,20,0,2,0,100.0
4161,1886,2024-07-01,22,20,1,1,1,90.91
4162,1886,2024-08-01,20,20,0,4,0,100.0
4163,1886,2024-09-01,23,21,2,1,0,91.3
4164,1886,2024-10-01,20,16,4,4,0,80.0
4165,1886,2024-11-01,22,22,0,2,0,100.0
4166,1887,2024-06-01,23,21,0,0,2,91.3
4167,1887,2024-07-01,21,21,0,4,0,100.0
4168,1887,2024-08-01,22,20,0,2,2,90.91
4169,1887,2024-09-01,20,19,0,2,1,95.0
4170,1887,2024-10-01,21,20,1,2,0,95.24
4171,1887,2024-11-01,22,20,0,2,2,90.91
4172,1888,2024-06-01,21,21,0,2,0,100.0
4173,1888,2024-07-01,22,21,0,0,1,95.45
4174,1888,2024-08-01,21,21,0,0,0,100.0
4175,1888,2024-09-01,23,21,1,4,1,91.3
4176,1888,2024-10-01,22,22,0,4,0,100.0
4177,1888,2024-11-01,21,19,0,2,2,90.48
4178,1891,2024-06-01,23,22,1,3,0,95.65
4179,1891,2024-07-01,23,23,0,4,0,100.0
4180,1891,2024-08-01,22,21,1,4,0,95.45
4181,1891,2024-09-01,22,20,0,3,2,90.91
4182,1891,2024-10-01,22,16,6,4,0,72.73
4183,1891,2024-11-01,21,21,0,2,0,100.0
4184,1892,2024-06-01,21,21,0,0,0,100.0
4185,1892,2024-07-01,22,22,0,0,0,100.0
4186,1892,2024-08-01,23,22,0,2,1,95.65
4187,1892,2024-09-01,23,21,1,1,1,91.3
4188,1892,2024-10-01,20,15,3,1,2,75.0
4189,1892,2024-11-01,21,21,0,2,0,100.0
4190,1893,2024-06-01,23,23,0,2,0,100.0
4191,1893,2024-07-01,22,20,1,0,1,90.91
4192,1893,2024-08-01,22,20,1,1,1,90.91
4193,1893,2024-09-01,22,22,0,4,0,100.0
4194,1893,2024-10-01,21,19,1,1,1,90.48
4195,1893,2024-11-01,22,21,0,0,1,95.45
4196,1894,2024-06-01,23,22,0,3,1,95.65
4197,1894,2024-07-01,23,22,0,2,1,95.65
4198,1894,2024-08-01,20,20,0,2,0,100.0
4199,1894,2024-09-01,22,22,0,0,0,100.0
4200,1894,2024-10-01,20,13,6,3,1,65.0
4201,1894,2024-11-01,23,21,2,2,0,91.3
4202,1895,2024-06-01,23,23,0,2,0,100.0
4203,1895,2024-07-01,21,21,0,2,0,100.0
4204,1895,2024-08-01,20,20,0,4,0,100.0
4205,1895,2024-09-01,21,19,1,3,1,90.48
4206,1895,2024-10-01,23,23,0,1,0,100.0
4207,1895,2024-11-01,21,20,0,0,1,95.24
4208,1896,2024-06-01,20,14,4,3,2,70.0
4209,1896,2024-07-01,23,21,2,2,0,91.3
4210,1896,2024-08-01,21,20,1,1,0,95.24
4211,1896,2024-09-01,22,20,2,3,0,90.91
4212,1896,2024-10-01,22,20,0,4,2,90.91
4213,1896,2024-11-01,20,19,1,4,0,95.0
4214,1897,2024-06-01,22,20,1,3,1,90.91
4215,1897,2024-07-01,20,18,1,3,1,90.0
4216,1897,2024-08-01,23,23,0,3,0,100.0
4217,1897,2024-09-01,21,20,1,4,0,95.24
4218,1897,2024-10-01,23,23,0,0,0,100.0
4219,1897,2024-11-01,21,21,0,3,0,100.0
4220,1898,2024-06-01,22,21,0,1,1,95.45
4221,1898,2024-07-01,20,18,2,3,0,90.0
4222,1898,2024-08-01,21,20,1,1,0,95.24
4223,1898,2024-09-01,23,22,0,0,1,95.65
4224,1898,2024-10-01,22,21,0,2,1,95.45
4225,1898,2024-11-01,23,22,0,0,1,95.65
4226,1899,2024-06-01,21,21,0,1,0,100.0
4227,1899,2024-07-01,21,19,0,2,2,90.48
4228,1899,2024-08-01,22,22,0,2,0,100.0
4229,1899,2024-09-01,20,19,0,1,1,95.0
4230,1899,2024-10-01,23,21,0,0,2,91.3
4231,1899,2024-11-01,20,19,0,3,1,95.0
4232,1900,2024-06-01,20,20,0,4,0,100.0
4233,1900,2024-07-01,20,20,0,1,0,100.0
4234,1900,2024-08-01,20,19,0,0,1,95.0
4235,1900,2024-09-01,22,22,0,0,0,100.0
4236,1900,2024-10-01,22,20,2,4,0,90.91
4237,1900,2024-11-01,23,16,6,1,1,69.57
4238,1901,2024-06-01,22,20,0,2,2,90.91
4239,1901,2024-07-01,23,23,0,0,0,100.0
4240,1901,2024-08-01,21,14,5,3,2,66.67
4241,1901,2024-09-01,22,22,0,0,0,100.0
4242,1901,2024-10-01,22,17,4,0,1,77.27
4243,1901,2024-11-01,23,17,4,0,2,73.91
4244,1902,2024-06-01,21,20,1,2,0,95.24
4245,1902,2024-07-01,22,22,0,3,0,100.0
4246,1902,2024-08-01,20,20,0,4,0,100.0
4247,1902,2024-09-01,20,20,0,3,0,100.0
4248,1902,2024-10-01,22,20,0,4,2,90.91
4249,1902,2024-11-01,23,21,1,0,1,91.3
4250,1903,2024-06-01,21,19,2,4,0,90.48
4251,1903,2024-07-01,23,19,2,4,2,82.61
4252,1903,2024-08-01,21,19,2,2,0,90.48
4253,1903,2024-09-01,22,21,0,2,1,95.45
4254,1903,2024-10-01,22,20,0,4,2,90.91
4255,1903,2024-11-01,20,18,1,1,1,90.0
4256,1904,2024-06-01,20,18,0,4,2,90.0
4257,1904,2024-07-01,22,22,0,2,0,100.0
4258,1904,2024-08-01,23,23,0,2,0,100.0
4259,1904,2024-09-01,23,22,1,0,0,95.65
4260,1904,2024-10-01,22,20,2,3,0,90.91
4261,1904,2024-11-01,21,19,0,3,2,90.48
4262,1905,2024-06-01,21,20,1,1,0,95.24
4263,1905,2024-07-01,21,19,1,3,1,90.48
4264,1905,2024-08-01,21,19,1,3,1,90.48
4265,1905,2024-09-01,20,18,2,0,0,90.0
4266,1905,2024-10-01,22,20,2,2,0,90.91
4267,1905,2024-11-01,21,20,1,4,0,95.24
4268,1907,2024-06-01,21,20,0,1,1,95.24
4269,1907,2024-07-01,20,19,1,1,0,95.0
4270,1907,2024-08-01,22,22,0,0,0,100.0
4271,1907,2024-09-01,22,20,2,0,0,90.91
4272,1907,2024-10-01,21,20,1,3,0,95.24
4273,1907,2024-11-01,21,20,1,4,0,95.24
4274,1908,2024-06-01,23,18,4,3,1,78.26
4275,1908,2024-07-01,22,21,1,0,0,95.45
4276,1908,2024-08-01,20,18,0,0,2,90.0
4277,1908,2024-09-01,23,16,6,0,1,69.57
4278,1908,2024-10-01,23,22,1,2,0,95.65
4279,1908,2024-11-01,21,19,1,0,1,90.48
4280,1909,2024-06-01,23,23,0,3,0,100.0
4281,1909,2024-07-01,21,21,0,0,0,100.0
4282,1909,2024-08-01,20,18,2,1,0,90.0
4283,1909,2024-09-01,21,21,0,0,0,100.0
4284,1909,2024-10-01,21,20,1,3,0,95.24
4285,1909,2024-11-01,22,22,0,0,0,100.0
4286,1910,2024-06-01,23,23,0,2,0,100.0
4287,1910,2024-07-01,20,18,1,1,1,90.0
4288,1910,2024-08-01,20,18,0,4,2,90.0
4289,1910,2024-09-01,22,20,2,2,0,90.91
4290,1910,2024-10-01,21,19,1,0,1,90.48
4291,1910,2024-11-01,20,18,0,4,2,90.0
4292,1911,2024-06-01,21,21,0,2,0,100.0
4293,1911,2024-07-01,21,20,0,2,1,95.24
4294,1911,2024-08-01,23,21,0,2,2,91.3
4295,1911,2024-09-01,23,22,0,3,1,95.65
4296,1911,2024-10-01,21,21,0,3,0,100.0
4297,1911,2024-11-01,21,21,0,3,0,100.0
4298,1912,2024-06-01,23,22,0,1,1,95.65
4299,1912,2024-07-01,22,15,7,2,0,68.18
4300,1912,2024-08-01,23,18,3,2,2,78.26
4301,1912,2024-09-01,22,20,2,2,0,90.91
4302,1912,2024-10-01,23,23,0,0,0,100.0
4303,1912,2024-11-01,22,20,2,2,0,90.91
4304,1913,2024-06-01,22,21,0,2,1,95.45
4305,1913,2024-07-01,21,18,1,3,2,85.71
4306,1913,2024-08-01,20,20,0,3,0,100.0
4307,1913,2024-09-01,22,22,0,1,0,100.0
4308,1913,2024-10-01,22,21,0,0,1,95.45
4309,1913,2024-11-01,20,18,1,1,1,90.0
4310,1914,2024-09-01,23,16,7,4,0,69.57
4311,1914,2024-10-01,23,22,0,4,1,95.65
4312,1914,2024-11-01,22,20,2,4,0,90.91
4313,1915,2024-06-01,20,19,1,3,0,95.0
4314,1915,2024-07-01,21,19,2,3,0,90.48
4315,1915,2024-08-01,23,22,0,4,1,95.65
4316,1915,2024-09-01,20,18,0,2,2,90.0
4317,1915,2024-10-01,22,22,0,1,0,100.0
4318,1915,2024-11-01,22,21,0,0,1,95.45
4319,1916,2024-06-01,22,20,1,2,1,90.91
4320,1916,2024-07-01,22,22,0,4,0,100.0
4321,1916,2024-08-01,21,19,2,2,0,90.48
4322,1916,2024-09-01,23,21,1,4,1,91.3
4323,1916,2024-10-01,22,22,0,2,0,100.0
4324,1916,2024-11-01,20,18,1,0,1,90.0
4325,1918,2024-06-01,22,21,0,3,1,95.45
4326,1918,2024-07-01,22,20,0,0,2,90.91
4327,1918,2024-08-01,20,19,1,1,0,95.0
4328,1918,2024-09-01,23,22,0,1,1,95.65
4329,1918,2024-10-01,20,19,0,3,1,95.0
4330,1918,2024-11-01,23,23,0,3,0,100.0
4331,1920,2024-06-01,23,22,1,3,0,95.65
4332,1920,2024-07-01,20,20,0,0,0,100.0
4333,1920,2024-08-01,21,19,1,0,1,90.48
4334,1920,2024-09-01,22,21,0,4,1,95.45
4335,1920,2024-10-01,22,20,0,0,2,90.91
4336,1920,2024-11-01,22,15,6,4,1,68.18
4337,1921,2024-06-01,21,20,0,3,1,95.24
4338,1921,2024-07-01,21,19,0,0,2,90.48
4339,1921,2024-08-01,21,20,1,0,0,95.24
4340,1921,2024-09-01,22,22,0,1,0,100.0
4341,1921,2024-10-01,21,19,2,2,0,90.48
4342,1921,2024-11-01,23,23,0,3,0,100.0
4343,1922,2024-06-01,21,21,0,3,0,100.0
4344,1922,2024-07-01,22,20,0,0,2,90.91
4345,1922,2024-08-01,20,19,0,3,1,95.0
4346,1922,2024-09-01,23,21,1,0,1,91.3
4347,1922,2024-10-01,20,19,0,3,1,95.0
4348,1922,2024-11-01,20,20,0,2,0,100.0
4349,1923,2024-06-01,21,19,1,1,1,90.48
4350,1923,2024-07-01,23,22,1,0,0,95.65
4351,1923,2024-08-01,20,18,2,2,0,90.0
4352,1923,2024-09-01,22,18,3,0,1,81.82
4353,1923,2024-10-01,21,19,0,4,2,90.48
4354,1923,2024-11-01,23,21,2,2,0,91.3
4355,1924,2024-06-01,22,15,6,4,1,68.18
4356,1924,2024-07-01,22,22,0,4,0,100.0
4357,1924,2024-08-01,22,20,2,4,0,90.91
4358,1924,2024-09-01,23,22,0,2,1,95.65
4359,1924,2024-10-01,23,23,0,3,0,100.0
4360,1924,2024-11-01,23,23,0,2,0,100.0
4361,1925,2024-06-01,21,21,0,2,0,100.0
4362,1925,2024-07-01,20,20,0,1,0,100.0
4363,1925,2024-08-01,23,23,0,2,0,100.0
4364,1925,2024-09-01,20,18,0,2,2,90.0
4365,1925,2024-10-01,22,20,2,1,0,90.91
4366,1925,2024-11-01,20,20,0,1,0,100.0
4367,1926,2024-07-01,22,22,0,1,0,100.0
4368,1926,2024-08-01,20,18,0,3,2,90.0
4369,1926,2024-09-01,22,20,0,1,2,90.91
4370,1926,2024-10-01,23,19,4,2,0,82.61
4371,1926,2024-11-01,21,19,1,0,1,90.48
4372,1927,2024-06-01,20,20,0,1,0,100.0
4373,1927,2024-07-01,22,21,1,0,0,95.45
4374,1927,2024-08-01,21,20,0,1,1,95.24
4375,1927,2024-09-01,22,21,0,1,1,95.45
4376,1927,2024-10-01,21,21,0,3,0,100.0
4377,1927,2024-11-01,22,21,0,3,1,95.45
4378,1928,2024-06-01,23,19,3,0,1,82.61
4379,1928,2024-07-01,23,20,1,2,2,86.96
4380,1928,2024-08-01,22,21,1,4,0,95.45
4381,1928,2024-09-01,21,19,1,4,1,90.48
4382,1928,2024-10-01,22,21,1,0,0,95.45
4383,1928,2024-11-01,23,23,0,4,0,100.0
4384,1929,2024-06-01,22,20,0,3,2,90.91
4385,1929,2024-07-01,20,18,0,3,2,90.0
4386,1929,2024-08-01,20,19,0,4,1,95.0
4387,1929,2024-09-01,20,18,2,4,0,90.0
4388,1929,2024-10-01,23,21,2,3,0,91.3
4389,1929,2024-11-01,22,16,6,4,0,72.73
4390,1931,2024-06-01,22,21,0,1,1,95.45
4391,1931,2024-07-01,20,17,3,2,0,85.0
4392,1931,2024-08-01,23,23,0,2,0,100.0
4393,1931,2024-09-01,20,19,0,4,1,95.0
4394,1931,2024-10-01,22,22,0,1,0,100.0
4395,1931,2024-11-01,23,21,1,0,1,91.3
4396,1932,2024-11-01,22,22,0,0,0,100.0
4397,1933,2024-06-01,20,19,0,2,1,95.0
4398,1933,2024-07-01,21,19,2,3,0,90.48
4399,1933,2024-08-01,23,23,0,2,0,100.0
4400,1933,2024-09-01,23,20,3,3,0,86.96
4401,1933,2024-10-01,20,19,0,1,1,95.0
4402,1933,2024-11-01,21,19,2,1,0,90.48
4403,1934,2024-06-01,23,23,0,2,0,100.0
4404,1934,2024-07-01,21,20,0,4,1,95.24
4405,1934,2024-08-01,23,23,0,4,0,100.0
4406,1934,2024-09-01,23,21,2,0,0,91.3
4407,1934,2024-10-01,20,18,1,4,1,90.0
4408,1934,2024-11-01,22,20,2,1,0,90.91
4409,1935,2024-06-01,22,22,0,3,0,100.0
4410,1935,2024-07-01,21,19,1,3,1,90.48
4411,1935,2024-08-01,21,19,0,0,2,90.48
4412,1935,2024-09-01,23,21,2,1,0,91.3
4413,1935,2024-10-01,20,20,0,1,0,100.0
4414,1935,2024-11-01,21,21,0,1,0,100.0
4415,1937,2024-06-01,23,23,0,4,0,100.0
4416,1937,2024-07-01,23,18,4,2,1,78.26
4417,1937,2024-08-01,20,19,0,2,1,95.0
4418,1937,2024-09-01,23,23,0,2,0,100.0
4419,1937,2024-10-01,20,19,0,0,1,95.0
4420,1937,2024-11-01,23,19,2,2,2,82.61
4421,1938,2024-06-01,20,20,0,3,0,100.0
4422,1938,2024-07-01,20,18,1,4,1,90.0
4423,1938,2024-08-01,23,22,0,1,1,95.65
4424,1938,2024-09-01,23,23,0,2,0,100.0
4425,1938,2024-10-01,22,20,1,1,1,90.91
4426,1938,2024-11-01,23,23,0,1,0,100.0
4427,1939,2024-06-01,23,22,0,4,1,95.65
4428,1939,2024-07-01,22,22,0,2,0,100.0
4429,1939,2024-08-01,22,21,0,0,1,95.45
4430,1939,2024-09-01,21,20,0,2,1,95.24
4431,1939,2024-10-01,20,18,2,3,0,90.0
4432,1939,2024-11-01,21,21,0,4,0,100.0
4433,1940,2024-06-01,20,19,0,4,1,95.0
4434,1940,2024-07-01,22,21,0,0,1,95.45
4435,1940,2024-08-01,21,21,0,4,0,100.0
4436,1940,2024-09-01,22,20,0,3,2,90.91
4437,1940,2024-10-01,20,18,1,0,1,90.0
4438,1940,2024-11-01,20,19,0,4,1,95.0
4439,1941,2024-06-01,23,21,2,3,0,91.3
4440,1941,2024-07-01,21,20,0,1,1,95.24
4441,1941,2024-08-01,22,22,0,4,0,100.0
4442,1941,2024-09-01,21,21,0,2,0,100.0
4443,1941,2024-10-01,23,23,0,0,0,100.0
4444,1941,2024-11-01,22,21,0,2,1,95.45
4445,1942,2024-06-01,20,20,0,2,0,100.0
4446,1942,2024-07-01,23,23,0,0,0,100.0
4447,1942,2024-08-01,23,18,5,0,0,78.26
4448,1942,2024-09-01,20,20,0,2,0,100.0
4449,1942,2024-10-01,21,19,2,3,0,90.48
4450,1942,2024-11-01,23,22,1,4,0,95.65
4451,1944,2024-07-01,22,21,0,1,1,95.45
4452,1944,2024-08-01,20,18,2,2,0,90.0
4453,1944,2024-09-01,22,20,2,3,0,90.91
4454,1944,2024-10-01,22,22,0,4,0,100.0
4455,1944,2024-11-01,21,21,0,3,0,100.0
4456,1945,2024-06-01,20,14,5,0,1,70.0
4457,1945,2024-07-01,23,23,0,3,0,100.0
4458,1945,2024-08-01,22,22,0,4,0,100.0
4459,1945,2024-09-01,23,21,0,1,2,91.3
4460,1945,2024-10-01,20,19,0,2,1,95.0
4461,1945,2024-11-01,23,22,0,0,1,95.65
4462,1946,2024-06-01,23,21,1,0,1,91.3
4463,1946,2024-07-01,21,21,0,4,0,100.0
4464,1946,2024-08-01,21,21,0,3,0,100.0
4465,1946,2024-09-01,22,22,0,3,0,100.0
4466,1946,2024-10-01,23,21,2,3,0,91.3
4467,1946,2024-11-01,20,19,0,0,1,95.0
4468,1948,2024-06-01,20,18,0,1,2,90.0
4469,1948,2024-07-01,23,21,0,0,2,91.3
4470,1948,2024-08-01,21,19,0,1,2,90.48
4471,1948,2024-09-01,20,19,1,1,0,95.0
4472,1948,2024-10-01,21,20,0,4,1,95.24
4473,1948,2024-11-01,20,19,0,1,1,95.0
4474,1950,2024-06-01,21,19,2,3,0,90.48
4475,1950,2024-07-01,21,19,2,1,0,90.48
4476,1950,2024-08-01,21,17,4,2,0,80.95
4477,1950,2024-09-01,21,21,0,0,0,100.0
4478,1950,2024-10-01,20,20,0,3,0,100.0
4479,1950,2024-11-01,21,19,0,0,2,90.48
4480,1951,2024-06-01,20,20,0,1,0,100.0
4481,1951,2024-07-01,22,20,0,3,2,90.91
4482,1951,2024-08-01,22,22,0,0,0,100.0
4483,1951,2024-09-01,20,18,1,2,1,90.0
4484,1951,2024-10-01,21,21,0,2,0,100.0
4485,1951,2024-11-01,20,13,7,0,0,65.0
4486,1952,2024-06-01,23,21,2,4,0,91.3
4487,1952,2024-07-01,22,22,0,0,0,100.0
4488,1952,2024-08-01,22,17,5,1,0,77.27
4489,1952,2024-09-01,21,20,1,0,0,95.24
4490,1952,2024-10-01,20,18,1,2,1,90.0
4491,1952,2024-11-01,20,20,0,3,0,100.0
4492,1954,2024-10-01,20,20,0,3,0,100.0
4493,1954,2024-11-01,21,20,0,4,1,95.24
4494,1955,2024-06-01,20,20,0,0,0,100.0
4495,1955,2024-07-01,20,15,5,2,0,75.0
4496,1955,2024-08-01,20,18,0,4,2,90.0
4497,1955,2024-09-01,20,19,0,0,1,95.0
4498,1955,2024-10-01,20,18,2,2,0,90.0
4499,1955,2024-11-01,21,19,2,1,0,90.48
4500,1956,2024-06-01,23,23,0,1,0,100.0
4501,1956,2024-07-01,22,21,0,4,1,95.45
4502,1956,2024-08-01,20,20,0,1,0,100.0
4503,1956,2024-09-01,22,22,0,0,0,100.0
4504,1956,2024-10-01,23,22,0,3,1,95.65
4505,1956,2024-11-01,21,20,0,0,1,95.24
4506,1957,2024-06-01,22,21,0,4,1,95.45
4507,1957,2024-07-01,20,19,0,3,1,95.0
4508,1957,2024-08-01,23,23,0,3,0,100.0
4509,1957,2024-09-01,22,21,1,3,0,95.45
4510,1957,2024-10-01,20,14,6,0,0,70.0
4511,1957,2024-11-01,22,22,0,0,0,100.0
4512,1958,2024-06-01,23,21,0,2,2,91.3
4513,1958,2024-07-01,21,19,2,4,0,90.48
4514,1958,2024-08-01,20,19,0,0,1,95.0
4515,1958,2024-09-01,20,18,0,3,2,90.0
4516,1958,2024-10-01,20,19,0,0,1,95.0
4517,1958,2024-11-01,20,19,1,2,0,95.0
4518,1959,2024-06-01,23,23,0,3,0,100.0
4519,1959,2024-07-01,22,22,0,2,0,100.0
4520,1959,2024-08-01,22,20,1,2,1,90.91
4521,1959,2024-09-01,23,23,0,3,0,100.0
4522,1959,2024-10-01,21,21,0,2,0,100.0
4523,1959,2024-11-01,20,18,0,0,2,90.0
4524,1960,2024-06-01,21,21,0,2,0,100.0
4525,1960,2024-07-01,22,21,0,1,1,95.45
4526,1960,2024-08-01,21,20,0,3,1,95.24
4527,1960,2024-09-01,20,18,0,4,2,90.0
4528,1960,2024-10-01,23,22,1,0,0,95.65
4529,1960,2024-11-01,20,20,0,3,0,100.0
4530,1961,2024-06-01,23,16,6,4,1,69.57
4531,1961,2024-07-01,23,21,0,4,2,91.3
4532,1961,2024-08-01,21,21,0,4,0,100.0
4533,1961,2024-09-01,20,19,0,1,1,95.0
4534,1961,2024-10-01,22,22,0,4,0,100.0
4535,1961,2024-11-01,20,20,0,2,0,100.0
4536,1963,2024-06-01,20,19,0,3,1,95.0
4537,1963,2024-07-01,23,20,2,4,1,86.96
4538,1963,2024-08-01,20,20,0,2,0,100.0
4539,1963,2024-09-01,21,19,0,3,2,90.48
4540,1963,2024-10-01,21,19,1,0,1,90.48
4541,1963,2024-11-01,23,22,1,4,0,95.65
4542,1964,2024-09-01,20,19,1,3,0,95.0
4543,1964,2024-10-01,20,20,0,3,0,100.0
4544,1964,2024-11-01,23,23,0,0,0,100.0
4545,1965,2024-06-01,22,22,0,0,0,100.0
4546,1965,2024-07-01,21,19,1,2,1,90.48
4547,1965,2024-08-01,23,16,6,2,1,69.57
4548,1965,2024-09-01,20,20,0,3,0,100.0
4549,1965,2024-10-01,22,21,1,2,0,95.45
4550,1965,2024-11-01,23,23,0,0,0,100.0
4551,1966,2024-06-01,22,20,2,0,0,90.91
4552,1966,2024-07-01,23,21,2,4,0,91.3
4553,1966,2024-08-01,21,21,0,0,0,100.0
4554,1966,2024-09-01,21,18,2,1,1,85.71
4555,1966,2024-10-01,23,23,0,3,0,100.0
4556,1966,2024-11-01,23,21,1,3,1,91.3
4557,1967,2024-06-01,22,22,0,4,0,100.0
4558,1967,2024-07-01,23,22,1,2,0,95.65
4559,1967,2024-08-01,20,19,0,3,1,95.0
4560,1967,2024-09-01,21,19,1,4,1,90.48
4561,1967,2024-10-01,22,22,0,1,0,100.0
4562,1967,2024-11-01,20,20,0,0,0,100.0
4563,1968,2024-06-01,20,18,2,0,0,90.0
4564,1968,2024-07-01,21,20,1,4,0,95.24
4565,1968,2024-08-01,20,20,0,3,0,100.0
4566,1968,2024-09-01,23,22,0,2,1,95.65
4567,1968,2024-10-01,20,18,2,3,0,90.0
4568,1968,2024-11-01,23,22,1,3,0,95.65
4569,1969,2024-06-01,20,19,0,0,1,95.0
4570,1969,2024-07-01,23,22,0,1,1,95.65
4571,1969,2024-08-01,20,19,0,1,1,95.0
4572,1969,2024-09-01,23,23,0,1,0,100.0
4573,1969,2024-10-01,22,21,0,1,1,95.45
4574,1969,2024-11-01,22,15,5,2,2,68.18
4575,1970,2024-06-01,22,22,0,4,0,100.0
4576,1970,2024-07-01,23,22,0,3,1,95.65
4577,1970,2024-08-01,23,23,0,3,0,100.0
4578,1970,2024-09-01,20,18,0,0,2,90.0
4579,1970,2024-10-01,23,23,0,0,0,100.0
4580,1970,2024-11-01,20,18,2,4,0,90.0
4581,1971,2024-06-01,23,22,1,3,0,95.65
4582,1971,2024-07-01,20,20,0,4,0,100.0
4583,1971,2024-08-01,21,20,0,1,1,95.24
4584,1971,2024-09-01,21,20,0,0,1,95.24
4585,1971,2024-10-01,21,19,1,3,1,90.48
4586,1971,2024-11-01,23,19,4,0,0,82.61
4587,1972,2024-06-01,23,22,1,0,0,95.65
4588,1972,2024-07-01,20,19,1,4,0,95.0
4589,1972,2024-08-01,21,20,1,1,0,95.24
4590,1972,2024-09-01,23,23,0,4,0,100.0
4591,1972,2024-10-01,22,21,0,3,1,95.45
4592,1972,2024-11-01,22,22,0,1,0,100.0
4593,1973,2024-06-01,20,20,0,2,0,100.0
4594,1973,2024-07-01,23,22,0,3,1,95.65
4595,1973,2024-08-01,23,23,0,1,0,100.0
4596,1973,2024-09-01,22,20,1,3,1,90.91
4597,1973,2024-10-01,22,17,4,1,1,77.27
4598,1973,2024-11-01,20,20,0,4,0,100.0
4599,1974,2024-06-01,20,19,0,1,1,95.0
